agent_id,day,from,to
15931,64,mean_reversion,risk_averse
15931,77,risk_averse,momentum
15931,78,momentum,risk_averse
15931,79,risk_averse,arbitrage
15931,80,arbitrage,mean_reversion
15931,81,mean_reversion,momentum
15931,82,momentum,risk_averse
15931,83,risk_averse,contrarian
15931,85,contrarian,mean_reversion
15931,86,mean_reversion,contrarian
15931,87,contrarian,arbitrage
15931,88,arbitrage,momentum
15931,89,momentum,contrarian
15931,93,contrarian,mean_reversion
15144,10,momentum,arbitrage
15144,11,arbitrage,contrarian
15144,12,contrarian,mean_reversion
15144,23,mean_reversion,risk_averse
15144,27,risk_averse,contrarian
15144,28,contrarian,momentum
15144,29,momentum,contrarian
15144,30,contrarian,mean_reversion
15144,31,mean_reversion,contrarian
15144,36,contrarian,arbitrage
15144,39,arbitrage,momentum
15144,42,momentum,arbitrage
15144,43,arbitrage,mean_reversion
15144,44,mean_reversion,arbitrage
15144,57,arbitrage,contrarian
15144,58,contrarian,arbitrage
15144,59,arbitrage,risk_averse
15144,60,risk_averse,momentum
15144,81,momentum,mean_reversion
15144,82,mean_reversion,risk_averse
15144,85,risk_averse,contrarian
15144,86,contrarian,mean_reversion
15144,88,mean_reversion,risk_averse
15144,89,risk_averse,arbitrage
15144,90,arbitrage,mean_reversion
15144,91,mean_reversion,momentum
15144,92,momentum,arbitrage
15144,93,arbitrage,mean_reversion
15144,94,mean_reversion,contrarian
15144,95,contrarian,momentum
15144,96,momentum,risk_averse
15144,97,risk_averse,mean_reversion
15144,98,mean_reversion,risk_averse
15144,99,risk_averse,arbitrage
15841,10,momentum,risk_averse
15841,20,risk_averse,contrarian
15841,21,contrarian,momentum
15841,22,momentum,contrarian
15841,23,contrarian,momentum
15841,24,momentum,contrarian
15841,25,contrarian,momentum
15841,29,momentum,mean_reversion
15841,30,mean_reversion,risk_averse
15841,31,risk_averse,arbitrage
15841,32,arbitrage,contrarian
15841,35,contrarian,risk_averse
15841,36,risk_averse,arbitrage
15841,37,arbitrage,contrarian
15841,38,contrarian,mean_reversion
15841,39,mean_reversion,contrarian
15841,40,contrarian,momentum
15841,42,momentum,risk_averse
15841,43,risk_averse,momentum
15841,44,momentum,risk_averse
15841,45,risk_averse,momentum
15841,53,momentum,contrarian
15841,54,contrarian,mean_reversion
15841,55,mean_reversion,contrarian
15841,56,contrarian,arbitrage
15841,57,arbitrage,risk_averse
15841,58,risk_averse,mean_reversion
15841,59,mean_reversion,contrarian
15841,60,contrarian,momentum
15841,61,momentum,risk_averse
15841,64,risk_averse,momentum
15841,65,momentum,arbitrage
15841,66,arbitrage,momentum
15841,67,momentum,contrarian
15841,75,contrarian,arbitrage
15841,76,arbitrage,momentum
15841,78,momentum,mean_reversion
15841,79,mean_reversion,risk_averse
15841,80,risk_averse,momentum
15841,81,momentum,risk_averse
15841,82,risk_averse,momentum
15841,83,momentum,contrarian
15841,85,contrarian,arbitrage
15841,86,arbitrage,contrarian
15841,87,contrarian,momentum
15841,88,momentum,risk_averse
15841,89,risk_averse,contrarian
15841,90,contrarian,risk_averse
15860,10,momentum,arbitrage
15860,23,arbitrage,mean_reversion
15860,25,mean_reversion,momentum
15860,27,momentum,risk_averse
15860,28,risk_averse,mean_reversion
15860,29,mean_reversion,risk_averse
15860,30,risk_averse,contrarian
15860,31,contrarian,mean_reversion
15860,32,mean_reversion,contrarian
15860,36,contrarian,mean_reversion
15860,37,mean_reversion,risk_averse
15860,50,risk_averse,momentum
15860,51,momentum,mean_reversion
15860,52,mean_reversion,risk_averse
15860,53,risk_averse,contrarian
15860,57,contrarian,mean_reversion
15860,58,mean_reversion,arbitrage
15860,59,arbitrage,mean_reversion
15860,60,mean_reversion,risk_averse
15860,61,risk_averse,arbitrage
15860,62,arbitrage,mean_reversion
15860,64,mean_reversion,risk_averse
15860,65,risk_averse,arbitrage
15860,66,arbitrage,momentum
15860,67,momentum,contrarian
15860,75,contrarian,risk_averse
15860,76,risk_averse,contrarian
15860,78,contrarian,arbitrage
15860,79,arbitrage,contrarian
15860,80,contrarian,mean_reversion
15860,81,mean_reversion,risk_averse
15860,82,risk_averse,momentum
15860,83,momentum,risk_averse
15860,85,risk_averse,arbitrage
15860,86,arbitrage,mean_reversion
15860,87,mean_reversion,contrarian
15860,88,contrarian,arbitrage
15860,89,arbitrage,momentum
15860,90,momentum,contrarian
15860,92,contrarian,momentum
15860,93,momentum,mean_reversion
15860,94,mean_reversion,contrarian
15860,95,contrarian,momentum
15860,96,momentum,arbitrage
15860,97,arbitrage,mean_reversion
15860,98,mean_reversion,momentum
15860,99,momentum,contrarian
15596,10,momentum,risk_averse
15596,20,risk_averse,momentum
15596,21,momentum,arbitrage
15596,22,arbitrage,mean_reversion
15596,23,mean_reversion,risk_averse
15596,24,risk_averse,momentum
15596,25,momentum,mean_reversion
15596,27,mean_reversion,contrarian
15596,28,contrarian,arbitrage
15596,29,arbitrage,contrarian
15596,30,contrarian,mean_reversion
15596,38,mean_reversion,contrarian
15596,39,contrarian,momentum
15596,40,momentum,mean_reversion
15596,41,mean_reversion,arbitrage
15596,42,arbitrage,momentum
15596,43,momentum,mean_reversion
15596,44,mean_reversion,risk_averse
15596,45,risk_averse,momentum
15596,46,momentum,mean_reversion
15596,78,mean_reversion,arbitrage
15596,79,arbitrage,contrarian
15596,80,contrarian,momentum
15596,81,momentum,contrarian
15596,82,contrarian,mean_reversion
15596,83,mean_reversion,momentum
15596,84,momentum,mean_reversion
15596,85,mean_reversion,risk_averse
15596,86,risk_averse,contrarian
15596,87,contrarian,mean_reversion
15596,88,mean_reversion,contrarian
14997,10,momentum,mean_reversion
14997,11,mean_reversion,momentum
14997,12,momentum,arbitrage
14997,23,arbitrage,momentum
14997,24,momentum,risk_averse
14997,25,risk_averse,arbitrage
14997,26,arbitrage,risk_averse
14997,27,risk_averse,contrarian
14997,28,contrarian,risk_averse
14997,29,risk_averse,momentum
14997,30,momentum,risk_averse
14997,32,risk_averse,arbitrage
14997,33,arbitrage,momentum
14997,34,momentum,contrarian
14997,35,contrarian,momentum
14997,36,momentum,risk_averse
14997,37,risk_averse,momentum
14997,38,momentum,mean_reversion
14997,39,mean_reversion,arbitrage
14997,40,arbitrage,contrarian
14997,41,contrarian,mean_reversion
14997,42,mean_reversion,contrarian
14997,43,contrarian,momentum
14997,44,momentum,mean_reversion
14997,45,mean_reversion,arbitrage
14997,57,arbitrage,risk_averse
14997,58,risk_averse,mean_reversion
14997,59,mean_reversion,momentum
14997,60,momentum,contrarian
14997,61,contrarian,risk_averse
14997,62,risk_averse,arbitrage
14997,65,arbitrage,momentum
14997,81,momentum,risk_averse
14997,82,risk_averse,momentum
14997,91,momentum,risk_averse
14997,92,risk_averse,arbitrage
14997,93,arbitrage,risk_averse
14997,94,risk_averse,momentum
14997,95,momentum,contrarian
14914,10,momentum,contrarian
14914,23,contrarian,momentum
14914,25,momentum,mean_reversion
14914,26,mean_reversion,contrarian
14914,29,contrarian,arbitrage
14914,30,arbitrage,momentum
14914,31,momentum,arbitrage
14914,32,arbitrage,contrarian
14914,59,contrarian,momentum
14914,60,momentum,contrarian
14914,61,contrarian,arbitrage
14914,62,arbitrage,risk_averse
14914,78,risk_averse,contrarian
14914,79,contrarian,momentum
14914,80,momentum,risk_averse
14914,81,risk_averse,contrarian
14914,82,contrarian,arbitrage
14914,83,arbitrage,risk_averse
14914,84,risk_averse,contrarian
14914,85,contrarian,mean_reversion
14914,86,mean_reversion,contrarian
14914,87,contrarian,mean_reversion
14914,88,mean_reversion,risk_averse
15289,10,momentum,contrarian
15289,22,contrarian,momentum
15289,23,momentum,arbitrage
15289,24,arbitrage,momentum
15289,25,momentum,mean_reversion
15289,26,mean_reversion,momentum
15289,27,momentum,mean_reversion
15289,28,mean_reversion,momentum
15289,29,momentum,risk_averse
15289,30,risk_averse,contrarian
15289,31,contrarian,mean_reversion
15289,32,mean_reversion,arbitrage
15289,33,arbitrage,risk_averse
15289,34,risk_averse,mean_reversion
15289,35,mean_reversion,contrarian
15289,36,contrarian,mean_reversion
15289,37,mean_reversion,momentum
15289,40,momentum,arbitrage
15289,41,arbitrage,momentum
15289,42,momentum,risk_averse
15289,43,risk_averse,mean_reversion
15289,44,mean_reversion,risk_averse
15289,45,risk_averse,momentum
15289,46,momentum,contrarian
15289,47,contrarian,arbitrage
15289,78,arbitrage,mean_reversion
15289,79,mean_reversion,contrarian
15289,80,contrarian,momentum
15289,81,momentum,contrarian
15289,82,contrarian,mean_reversion
15289,83,mean_reversion,momentum
15289,84,momentum,contrarian
15289,85,contrarian,momentum
15289,86,momentum,mean_reversion
15289,88,mean_reversion,arbitrage
14990,10,momentum,risk_averse
14990,11,risk_averse,mean_reversion
14990,12,mean_reversion,risk_averse
14990,22,risk_averse,arbitrage
14990,23,arbitrage,mean_reversion
14990,24,mean_reversion,momentum
14990,27,momentum,mean_reversion
14990,29,mean_reversion,risk_averse
14990,30,risk_averse,mean_reversion
14990,31,mean_reversion,arbitrage
14990,32,arbitrage,mean_reversion
14990,33,mean_reversion,arbitrage
14990,34,arbitrage,risk_averse
14990,35,risk_averse,arbitrage
14990,36,arbitrage,momentum
14990,37,momentum,arbitrage
14990,38,arbitrage,risk_averse
14990,43,risk_averse,momentum
14990,44,momentum,arbitrage
14990,45,arbitrage,risk_averse
14990,46,risk_averse,mean_reversion
14990,47,mean_reversion,contrarian
14990,48,contrarian,risk_averse
14990,49,risk_averse,momentum
14990,50,momentum,mean_reversion
14990,51,mean_reversion,arbitrage
14990,52,arbitrage,contrarian
14990,53,contrarian,momentum
14990,54,momentum,contrarian
14990,64,contrarian,arbitrage
14990,65,arbitrage,mean_reversion
14990,66,mean_reversion,momentum
14990,67,momentum,risk_averse
14990,68,risk_averse,arbitrage
14990,69,arbitrage,mean_reversion
14990,78,mean_reversion,arbitrage
14990,79,arbitrage,contrarian
14990,80,contrarian,mean_reversion
14990,81,mean_reversion,risk_averse
14990,82,risk_averse,arbitrage
14990,83,arbitrage,momentum
14990,84,momentum,risk_averse
14990,85,risk_averse,momentum
14990,86,momentum,contrarian
14990,87,contrarian,arbitrage
14990,88,arbitrage,risk_averse
15808,10,momentum,contrarian
15808,22,contrarian,mean_reversion
15808,23,mean_reversion,contrarian
15808,24,contrarian,momentum
15808,25,momentum,contrarian
15808,26,contrarian,mean_reversion
15808,27,mean_reversion,contrarian
15808,28,contrarian,arbitrage
15808,29,arbitrage,momentum
15808,30,momentum,risk_averse
15808,31,risk_averse,mean_reversion
15808,32,mean_reversion,arbitrage
15808,33,arbitrage,risk_averse
15808,34,risk_averse,arbitrage
15808,35,arbitrage,mean_reversion
15808,36,mean_reversion,contrarian
15808,37,contrarian,arbitrage
15808,38,arbitrage,mean_reversion
15808,39,mean_reversion,momentum
15808,51,momentum,risk_averse
15808,52,risk_averse,arbitrage
15808,53,arbitrage,risk_averse
15808,54,risk_averse,momentum
15808,55,momentum,contrarian
15808,56,contrarian,arbitrage
15808,57,arbitrage,mean_reversion
15808,58,mean_reversion,arbitrage
15808,59,arbitrage,contrarian
15808,60,contrarian,momentum
15808,81,momentum,arbitrage
15808,82,arbitrage,momentum
15808,83,momentum,mean_reversion
15808,84,mean_reversion,momentum
15808,85,momentum,contrarian
15808,86,contrarian,risk_averse
15808,88,risk_averse,momentum
15808,89,momentum,mean_reversion
15808,90,mean_reversion,arbitrage
15808,91,arbitrage,risk_averse
15808,92,risk_averse,contrarian
15808,93,contrarian,arbitrage
15808,94,arbitrage,mean_reversion
15808,95,mean_reversion,risk_averse
14878,10,momentum,arbitrage
14878,23,arbitrage,contrarian
14878,24,contrarian,momentum
14878,25,momentum,mean_reversion
14878,26,mean_reversion,momentum
14878,27,momentum,contrarian
14878,28,contrarian,mean_reversion
14878,29,mean_reversion,contrarian
14878,30,contrarian,risk_averse
14878,31,risk_averse,contrarian
14878,32,contrarian,momentum
14878,33,momentum,contrarian
14878,39,contrarian,arbitrage
14878,40,arbitrage,mean_reversion
14878,41,mean_reversion,risk_averse
14878,42,risk_averse,mean_reversion
14878,43,mean_reversion,arbitrage
14878,44,arbitrage,mean_reversion
14878,57,mean_reversion,arbitrage
14878,58,arbitrage,contrarian
14878,59,contrarian,risk_averse
14878,60,risk_averse,mean_reversion
14878,62,mean_reversion,contrarian
14878,64,contrarian,mean_reversion
14878,65,mean_reversion,arbitrage
14878,66,arbitrage,risk_averse
14878,67,risk_averse,arbitrage
14878,69,arbitrage,risk_averse
14878,78,risk_averse,arbitrage
14878,79,arbitrage,contrarian
14878,80,contrarian,mean_reversion
14878,81,mean_reversion,arbitrage
14878,82,arbitrage,momentum
14878,83,momentum,contrarian
14878,84,contrarian,momentum
14878,85,momentum,risk_averse
14878,86,risk_averse,contrarian
14878,87,contrarian,risk_averse
14878,88,risk_averse,contrarian
14878,89,contrarian,arbitrage
14878,90,arbitrage,contrarian
14878,92,contrarian,mean_reversion
14878,93,mean_reversion,momentum
14878,94,momentum,contrarian
14878,95,contrarian,arbitrage
14878,96,arbitrage,contrarian
14878,97,contrarian,risk_averse
14878,98,risk_averse,momentum
14878,99,momentum,arbitrage
15667,10,momentum,risk_averse
15667,20,risk_averse,contrarian
15667,21,contrarian,momentum
15667,22,momentum,arbitrage
15667,23,arbitrage,risk_averse
15667,24,risk_averse,contrarian
15667,25,contrarian,momentum
15667,27,momentum,arbitrage
15667,29,arbitrage,momentum
15667,30,momentum,arbitrage
15667,32,arbitrage,risk_averse
15667,33,risk_averse,mean_reversion
15667,34,mean_reversion,arbitrage
15667,35,arbitrage,mean_reversion
15667,36,mean_reversion,arbitrage
15667,37,arbitrage,momentum
15667,38,momentum,arbitrage
15667,39,arbitrage,risk_averse
15667,40,risk_averse,arbitrage
15667,41,arbitrage,contrarian
15667,42,contrarian,momentum
15667,43,momentum,mean_reversion
15667,44,mean_reversion,contrarian
15667,45,contrarian,mean_reversion
15667,46,mean_reversion,arbitrage
15667,47,arbitrage,risk_averse
15667,49,risk_averse,arbitrage
15667,50,arbitrage,contrarian
15667,51,contrarian,arbitrage
15667,52,arbitrage,risk_averse
15667,53,risk_averse,momentum
15667,54,momentum,arbitrage
15667,78,arbitrage,contrarian
15667,79,contrarian,mean_reversion
15667,80,mean_reversion,arbitrage
15667,81,arbitrage,mean_reversion
15667,82,mean_reversion,risk_averse
15667,83,risk_averse,contrarian
15667,84,contrarian,mean_reversion
15667,85,mean_reversion,momentum
15667,86,momentum,contrarian
15667,87,contrarian,mean_reversion
15667,88,mean_reversion,momentum
15667,89,momentum,risk_averse
15667,90,risk_averse,contrarian
15667,92,contrarian,arbitrage
15667,93,arbitrage,momentum
15667,94,momentum,mean_reversion
14831,10,momentum,arbitrage
14831,22,arbitrage,mean_reversion
14831,23,mean_reversion,arbitrage
14831,24,arbitrage,risk_averse
14831,25,risk_averse,arbitrage
14831,26,arbitrage,contrarian
14831,27,contrarian,risk_averse
14831,28,risk_averse,momentum
14831,29,momentum,risk_averse
14831,30,risk_averse,arbitrage
14831,31,arbitrage,risk_averse
14831,32,risk_averse,arbitrage
14831,33,arbitrage,contrarian
14831,34,contrarian,arbitrage
14831,35,arbitrage,mean_reversion
14831,36,mean_reversion,risk_averse
14831,37,risk_averse,arbitrage
14831,38,arbitrage,risk_averse
14831,39,risk_averse,contrarian
14831,40,contrarian,momentum
14831,41,momentum,mean_reversion
14831,42,mean_reversion,arbitrage
14831,43,arbitrage,risk_averse
14831,44,risk_averse,mean_reversion
14831,54,mean_reversion,arbitrage
14831,57,arbitrage,momentum
14831,58,momentum,risk_averse
14831,59,risk_averse,contrarian
14831,60,contrarian,momentum
14831,61,momentum,mean_reversion
14831,64,mean_reversion,contrarian
14831,65,contrarian,momentum
14831,78,momentum,mean_reversion
14831,80,mean_reversion,contrarian
14831,81,contrarian,arbitrage
14831,82,arbitrage,contrarian
14831,83,contrarian,mean_reversion
14831,84,mean_reversion,momentum
14831,85,momentum,mean_reversion
14831,86,mean_reversion,contrarian
14831,87,contrarian,mean_reversion
14831,88,mean_reversion,risk_averse
14831,89,risk_averse,mean_reversion
15996,10,momentum,contrarian
15996,23,contrarian,momentum
15996,25,momentum,mean_reversion
15996,26,mean_reversion,momentum
15996,27,momentum,arbitrage
15996,29,arbitrage,contrarian
15996,30,contrarian,arbitrage
15996,31,arbitrage,momentum
15996,32,momentum,contrarian
15996,43,contrarian,arbitrage
15996,44,arbitrage,momentum
15996,45,momentum,mean_reversion
15996,51,mean_reversion,risk_averse
15996,53,risk_averse,mean_reversion
15996,54,mean_reversion,momentum
15996,55,momentum,contrarian
15996,56,contrarian,momentum
15996,57,momentum,contrarian
15996,58,contrarian,arbitrage
15996,59,arbitrage,risk_averse
15996,60,risk_averse,mean_reversion
15996,61,mean_reversion,arbitrage
15996,62,arbitrage,contrarian
15996,63,contrarian,risk_averse
15996,64,risk_averse,arbitrage
15996,65,arbitrage,momentum
15996,78,momentum,arbitrage
15996,79,arbitrage,risk_averse
15996,80,risk_averse,contrarian
15996,81,contrarian,momentum
15996,82,momentum,contrarian
15996,83,contrarian,mean_reversion
15996,84,mean_reversion,risk_averse
15996,85,risk_averse,momentum
15996,86,momentum,contrarian
15996,87,contrarian,risk_averse
15996,88,risk_averse,momentum
15996,89,momentum,risk_averse
15996,90,risk_averse,momentum
15996,92,momentum,arbitrage
15996,93,arbitrage,mean_reversion
15996,94,mean_reversion,risk_averse
15518,10,momentum,contrarian
15518,23,contrarian,risk_averse
15518,25,risk_averse,mean_reversion
15518,26,mean_reversion,risk_averse
15518,27,risk_averse,mean_reversion
15518,28,mean_reversion,arbitrage
15518,29,arbitrage,mean_reversion
15518,30,mean_reversion,risk_averse
15518,31,risk_averse,momentum
15518,32,momentum,risk_averse
